id,Genero,Tipo_Cliente,Edad,Tipo_Viaje,Clase,Distancia_Vuelo,Wifi_a_bordo,Comodidad_Horario,Facilidad_Reserva,Ubicacion_Puerta,Comida_Bebida,Embarque_Online,Comodidad_Asiento,Entretenimiento,Servicio_Abordo,Espacio_Piernas,Manejo_Equipaje,Servicio_Checkin,Servicio_Vuelo,Limpieza,TypeOfTravel_bin,Class_Eco,Class_Eco Plus,Service_Mean,Service_Min,Service_Max,Service_Var,Age_Bin,Distance_Bin,target
893,Male,Loyal Customer,52,Business travel,Business,4655,5,3,5,5,3,2,4,5,1,4,2,4,4,4,1,False,False,3.642857142857143,1,5,1.6318681318681316,2.0,4.0,1
894,Female,Loyal Customer,59,Personal Travel,Eco Plus,2400,4,2,5,2,1,4,4,2,5,5,4,3,4,4,0,False,True,3.5,1,5,1.6538461538461537,3.0,2.0,1
895,Female,disloyal Customer,19,Business travel,Eco Plus,851,2,2,2,5,2,1,4,3,4,3,2,3,1,2,1,False,True,2.5714285714285716,1,5,1.3406593406593406,0.0,0.0,1
896,Female,Loyal Customer,60,Business travel,Eco,953,1,5,2,2,4,1,2,2,3,3,5,5,4,1,1,True,False,2.857142857142857,1,5,2.285714285714286,3.0,0.0,1
897,Female,Loyal Customer,63,Business travel,Eco,3832,1,3,4,5,5,2,2,4,1,2,1,5,5,3,1,True,False,3.0714285714285716,1,5,2.5329670329670333,3.0,3.0,1
898,Male,Loyal Customer,10,Business travel,Business,2383,3,1,1,3,2,4,5,3,1,5,3,3,3,4,1,False,False,2.9285714285714284,1,5,1.7637362637362637,0.0,2.0,1
899,Male,Loyal Customer,81,Business travel,Eco,1429,4,2,2,1,4,1,2,4,3,4,1,5,2,4,1,True,False,2.7857142857142856,1,5,1.8736263736263736,4.0,1.0,1
900,Male,Loyal Customer,55,Business travel,Business,577,1,1,3,2,2,5,2,5,3,1,4,2,4,1,1,False,False,2.5714285714285716,1,5,2.10989010989011,3.0,0.0,0
901,Female,Loyal Customer,13,Business travel,Business,2826,3,3,1,3,2,2,2,1,2,4,2,2,5,2,1,False,False,2.4285714285714284,1,5,1.1868131868131866,0.0,2.0,0
902,Female,Loyal Customer,17,Business travel,Eco Plus,3191,5,2,3,1,3,5,2,4,3,4,1,5,2,5,1,False,True,3.2142857142857144,1,5,2.1813186813186816,0.0,3.0,1
903,Male,Loyal Customer,60,Business travel,Business,4330,3,5,5,2,1,4,1,5,4,5,3,1,5,3,1,False,False,3.357142857142857,1,5,2.554945054945055,3.0,4.0,1
904,Male,Loyal Customer,51,Business travel,Eco,4605,3,4,1,3,5,5,5,2,4,3,3,3,4,4,1,True,False,3.5,1,5,1.3461538461538463,2.0,4.0,0
905,Female,Loyal Customer,29,Business travel,Eco,1369,3,5,4,3,4,1,2,4,4,4,2,2,4,5,1,True,False,3.357142857142857,1,5,1.478021978021978,1.0,1.0,1
906,Female,disloyal Customer,34,Business travel,Eco,4281,2,5,5,3,2,1,5,5,4,3,2,5,3,1,1,True,False,3.2857142857142856,1,5,2.373626373626373,1.0,4.0,0
907,Male,disloyal Customer,63,Business travel,Eco Plus,2703,3,4,5,4,5,3,3,1,4,5,1,5,1,2,1,False,True,3.2857142857142856,1,5,2.3736263736263736,3.0,2.0,1
908,Male,Loyal Customer,32,Personal Travel,Business,1569,3,4,3,5,2,2,1,4,2,5,4,2,5,3,0,False,False,3.2142857142857144,1,5,1.7197802197802194,1.0,1.0,0
909,Female,disloyal Customer,31,Business travel,Business,477,2,4,5,1,1,4,2,5,1,2,5,2,1,1,1,False,False,2.5714285714285716,1,5,2.7252747252747254,1.0,0.0,1
910,Male,Loyal Customer,60,Business travel,Business,1780,2,2,2,5,5,2,1,4,3,1,3,1,1,2,1,False,False,2.4285714285714284,1,5,1.9560439560439562,3.0,1.0,0
911,Male,Loyal Customer,35,Business travel,Business,341,5,1,1,5,4,5,1,1,1,5,2,5,2,1,1,False,False,2.7857142857142856,1,5,3.565934065934066,1.0,0.0,1
912,Male,Loyal Customer,42,Business travel,Business,1019,4,1,2,5,2,4,3,4,3,5,5,5,2,4,1,False,False,3.5,1,5,1.8076923076923077,2.0,0.0,1
913,Female,Loyal Customer,20,Business travel,Business,169,1,4,3,3,1,4,5,4,2,3,5,4,5,4,1,False,False,3.4285714285714284,1,5,1.8021978021978025,0.0,0.0,1
914,Female,Loyal Customer,84,Business travel,Eco,4024,1,5,3,5,5,1,1,5,2,5,5,1,1,5,1,True,False,3.2142857142857144,1,5,3.71978021978022,4.0,4.0,1
915,Female,disloyal Customer,41,Personal Travel,Eco,2186,3,3,1,4,2,5,4,3,5,4,4,2,3,1,0,True,False,3.142857142857143,1,5,1.6703296703296704,2.0,2.0,1
916,Female,Loyal Customer,36,Business travel,Business,2107,5,4,5,2,2,1,3,4,5,2,2,2,1,4,1,False,False,3.0,1,5,2.1538461538461537,1.0,2.0,0
917,Female,Loyal Customer,23,Business travel,Eco,900,3,5,4,3,4,1,4,3,2,2,3,3,2,2,1,True,False,2.9285714285714284,1,5,1.1483516483516483,0.0,0.0,1
918,Female,Loyal Customer,73,Business travel,Business,2879,1,5,3,1,1,3,3,2,2,4,2,2,1,5,1,False,False,2.5,1,5,1.9615384615384615,4.0,2.0,1
919,Female,disloyal Customer,36,Business travel,Business,855,2,2,1,2,3,1,4,4,3,5,1,5,4,3,1,False,False,2.857142857142857,1,5,1.978021978021978,1.0,0.0,1
920,Male,Loyal Customer,51,Business travel,Eco,2095,4,2,4,2,2,2,4,3,2,1,3,2,4,1,1,True,False,2.5714285714285716,1,4,1.186813186813187,2.0,2.0,1
921,Male,Loyal Customer,85,Business travel,Eco,1421,5,1,5,2,5,4,1,2,1,5,2,5,3,4,1,True,False,3.2142857142857144,1,5,2.7967032967032965,4.0,1.0,0
922,Male,Loyal Customer,57,Personal Travel,Eco,2430,2,1,3,5,4,1,1,5,3,2,3,5,5,2,0,True,False,3.0,1,5,2.4615384615384617,3.0,2.0,0
923,Male,Loyal Customer,53,Business travel,Business,209,4,3,1,5,4,2,3,4,2,1,1,1,1,1,1,False,False,2.357142857142857,1,5,2.0934065934065935,2.0,0.0,0
924,Male,disloyal Customer,59,Business travel,Eco,1116,5,3,1,3,2,5,5,5,3,3,3,2,4,2,1,True,False,3.2857142857142856,1,5,1.7582417582417582,3.0,1.0,0
925,Male,disloyal Customer,70,Personal Travel,Eco,3965,5,3,1,5,2,4,1,2,3,3,5,1,5,5,0,True,False,3.2142857142857144,1,5,2.6428571428571432,4.0,4.0,1
926,Male,Loyal Customer,44,Business travel,Eco,124,1,3,3,5,2,5,1,5,4,5,4,5,4,4,1,True,False,3.642857142857143,1,5,2.0934065934065935,2.0,0.0,1
927,Female,disloyal Customer,70,Personal Travel,Eco,2938,2,5,4,5,3,2,2,5,5,5,1,2,5,4,0,True,False,3.5714285714285716,1,5,2.2637362637362637,4.0,2.0,1
928,Female,Loyal Customer,13,Business travel,Eco,837,5,5,1,3,2,5,1,1,3,1,3,2,5,5,1,True,False,3.0,1,5,2.923076923076923,0.0,0.0,1
929,Male,disloyal Customer,28,Personal Travel,Eco,279,5,1,5,3,1,5,5,2,3,1,1,1,4,2,0,True,False,2.7857142857142856,1,5,2.9505494505494503,1.0,0.0,0
930,Male,Loyal Customer,47,Business travel,Eco,331,4,2,1,4,5,5,2,5,4,5,5,1,2,1,1,True,False,3.2857142857142856,1,5,2.8351648351648353,2.0,0.0,1
931,Female,Loyal Customer,80,Personal Travel,Eco Plus,2017,1,2,4,4,2,1,4,3,2,2,4,5,5,2,0,False,True,2.9285714285714284,1,5,1.9175824175824174,4.0,2.0,1
932,Male,Loyal Customer,16,Personal Travel,Eco,442,3,4,3,4,3,1,4,2,3,3,1,5,1,1,0,True,False,2.7142857142857144,1,5,1.758241758241758,0.0,0.0,1
933,Male,Loyal Customer,63,Business travel,Business,4672,1,5,1,4,5,1,2,1,4,1,5,2,4,5,1,False,False,2.9285714285714284,1,5,3.1483516483516487,3.0,4.0,0
934,Female,Loyal Customer,13,Personal Travel,Eco,2723,3,3,1,2,4,4,2,4,1,2,5,2,2,3,0,True,False,2.7142857142857144,1,5,1.4505494505494505,0.0,2.0,1
935,Male,Loyal Customer,56,Business travel,Business,554,2,3,5,2,2,2,2,5,4,5,5,4,4,1,1,False,False,3.2857142857142856,1,5,2.065934065934066,3.0,0.0,1
936,Female,Loyal Customer,58,Business travel,Business,4484,2,4,5,4,5,1,3,3,5,4,3,4,3,4,1,False,False,3.5714285714285716,1,5,1.3406593406593408,3.0,4.0,1
937,Male,Loyal Customer,39,Business travel,Eco,4725,5,2,1,4,4,5,5,1,5,1,2,3,1,4,1,True,False,3.0714285714285716,1,5,2.840659340659341,2.0,4.0,0
938,Female,Loyal Customer,7,Business travel,Eco Plus,2376,2,3,1,1,3,5,5,2,2,4,1,5,3,4,1,False,True,2.9285714285714284,1,5,2.2252747252747254,0.0,2.0,1
939,Female,Loyal Customer,59,Business travel,Eco Plus,695,5,2,5,2,1,5,4,5,2,2,2,3,5,2,1,False,True,3.2142857142857144,1,5,2.335164835164835,3.0,0.0,1
940,Female,disloyal Customer,66,Business travel,Business,3974,1,4,4,1,2,5,4,1,5,3,5,3,5,2,1,False,False,3.2142857142857144,1,5,2.4890109890109895,3.0,4.0,1
941,Male,Loyal Customer,40,Business travel,Eco,4630,2,2,2,1,1,3,4,1,5,2,2,1,3,2,1,True,False,2.2142857142857144,1,5,1.412087912087912,2.0,4.0,0
942,Female,Loyal Customer,10,Personal Travel,Business,4597,1,2,2,5,3,4,1,3,3,3,5,1,3,4,0,False,False,2.857142857142857,1,5,1.8241758241758244,0.0,4.0,1
943,Male,Loyal Customer,23,Personal Travel,Eco Plus,2769,1,2,1,3,5,2,4,4,5,2,5,4,5,1,0,False,True,3.142857142857143,1,5,2.5934065934065935,0.0,2.0,1
944,Male,disloyal Customer,10,Business travel,Eco Plus,2235,2,3,5,2,5,2,2,4,2,1,4,3,2,4,1,False,True,2.9285714285714284,1,5,1.6098901098901097,0.0,2.0,0
945,Male,Loyal Customer,49,Business travel,Eco,4064,1,1,3,4,3,1,4,4,5,1,4,4,1,1,1,True,False,2.642857142857143,1,5,2.4010989010989015,2.0,4.0,1
946,Male,Loyal Customer,10,Business travel,Eco,1665,2,5,3,4,3,3,2,2,2,4,2,5,4,2,1,True,False,3.0714285714285716,2,5,1.302197802197802,0.0,1.0,1
947,Female,disloyal Customer,7,Business travel,Eco,408,2,2,2,3,2,2,3,1,1,2,1,2,3,3,1,True,False,2.0714285714285716,1,3,0.5329670329670328,0.0,0.0,0
948,Female,disloyal Customer,77,Business travel,Eco,442,2,2,4,2,4,4,1,2,5,2,2,1,1,2,1,True,False,2.4285714285714284,1,5,1.6483516483516485,4.0,0.0,0
949,Male,Loyal Customer,56,Business travel,Business,535,3,2,2,4,1,5,1,1,2,4,1,5,4,5,1,False,False,2.857142857142857,1,5,2.5934065934065935,3.0,0.0,1
950,Male,Loyal Customer,79,Business travel,Business,276,1,1,1,4,1,1,5,3,4,5,2,5,4,1,1,False,False,2.7142857142857144,1,5,2.9890109890109895,4.0,0.0,1
951,Female,Loyal Customer,67,Personal Travel,Eco,238,4,4,4,5,5,4,3,3,3,2,3,1,3,3,0,True,False,3.357142857142857,1,5,1.1703296703296702,3.0,0.0,1
952,Male,disloyal Customer,41,Business travel,Eco,293,2,3,3,1,5,2,2,2,2,2,3,1,2,2,1,True,False,2.2857142857142856,1,5,0.9890109890109885,2.0,0.0,0
953,Female,Loyal Customer,14,Business travel,Business,3357,1,1,5,4,2,3,3,2,5,2,1,3,2,3,1,False,False,2.642857142857143,1,5,1.7857142857142856,0.0,3.0,0
954,Male,Loyal Customer,30,Business travel,Eco Plus,3335,5,2,5,2,3,1,1,3,5,5,4,4,1,4,1,False,True,3.2142857142857144,1,5,2.4890109890109886,1.0,3.0,0
955,Male,disloyal Customer,42,Business travel,Business,1042,2,1,1,3,1,2,2,5,1,1,1,5,1,1,1,False,False,1.9285714285714286,1,5,2.071428571428571,2.0,0.0,0
956,Female,Loyal Customer,56,Business travel,Eco,4720,2,1,2,5,2,1,3,4,4,4,2,3,5,5,1,True,False,3.0714285714285716,1,5,2.0714285714285716,3.0,4.0,0
957,Male,Loyal Customer,49,Business travel,Eco,3979,4,1,1,2,5,2,1,4,2,5,5,3,2,4,1,True,False,2.9285714285714284,1,5,2.379120879120879,2.0,4.0,1
958,Female,Loyal Customer,33,Business travel,Eco,3213,3,4,5,5,5,5,2,3,4,3,3,5,1,3,1,True,False,3.642857142857143,1,5,1.6318681318681318,1.0,3.0,1
959,Male,Loyal Customer,38,Business travel,Eco,3062,3,5,3,1,1,3,2,4,1,3,5,5,5,2,1,True,False,3.0714285714285716,1,5,2.379120879120879,1.0,3.0,1
960,Male,Loyal Customer,84,Personal Travel,Business,4936,2,3,5,4,5,5,1,5,3,5,3,2,4,1,0,False,False,3.4285714285714284,1,5,2.2637362637362637,4.0,4.0,1
961,Male,Loyal Customer,24,Personal Travel,Business,1053,1,4,4,2,5,2,2,5,4,5,2,4,1,5,0,False,False,3.2857142857142856,1,5,2.3736263736263736,1.0,1.0,1
962,Female,Loyal Customer,34,Business travel,Eco,1402,5,4,5,3,4,4,1,1,1,1,3,5,5,2,1,True,False,3.142857142857143,1,5,2.7472527472527473,1.0,1.0,1
963,Male,Loyal Customer,35,Business travel,Eco,3481,5,5,5,1,3,5,4,2,2,3,1,1,2,5,1,True,False,3.142857142857143,1,5,2.7472527472527473,1.0,3.0,1
964,Male,disloyal Customer,22,Business travel,Business,2980,1,4,4,1,5,4,4,4,3,4,5,2,4,1,1,False,False,3.2857142857142856,1,5,2.065934065934066,0.0,2.0,1
965,Male,Loyal Customer,53,Business travel,Eco,2287,2,1,2,5,4,2,2,5,5,2,5,4,1,3,1,True,False,3.0714285714285716,1,5,2.379120879120879,2.0,2.0,1
966,Male,disloyal Customer,65,Business travel,Business,4987,5,1,5,1,2,3,2,2,1,2,2,1,2,5,1,False,False,2.4285714285714284,1,5,2.2637362637362646,3.0,4.0,1
967,Female,Loyal Customer,37,Business travel,Eco,645,3,2,1,2,5,4,1,2,5,1,5,1,4,1,1,True,False,2.642857142857143,1,5,2.708791208791209,1.0,0.0,1
968,Female,disloyal Customer,10,Business travel,Eco,2027,1,4,5,5,2,2,2,1,3,1,2,4,3,5,1,True,False,2.857142857142857,1,5,2.2857142857142856,0.0,2.0,0
969,Male,Loyal Customer,43,Business travel,Business,4252,4,2,1,1,5,4,5,2,1,3,4,2,2,2,1,False,False,2.7142857142857144,1,5,2.065934065934066,2.0,4.0,0
970,Female,Loyal Customer,23,Business travel,Business,104,2,3,4,3,1,5,4,2,1,4,1,1,3,5,1,False,False,2.7857142857142856,1,5,2.1813186813186816,0.0,0.0,1
971,Male,Loyal Customer,45,Personal Travel,Eco,3581,1,1,5,2,4,2,2,3,3,4,3,3,1,2,0,True,False,2.5714285714285716,1,5,1.4945054945054947,2.0,3.0,0
972,Male,disloyal Customer,54,Personal Travel,Eco,3353,5,3,4,3,4,5,2,1,2,5,3,4,5,2,0,True,False,3.4285714285714284,1,5,1.8021978021978025,2.0,3.0,0
973,Male,Loyal Customer,52,Personal Travel,Eco,1462,2,5,4,3,1,1,3,1,1,1,3,4,1,1,0,True,False,2.2142857142857144,1,5,2.027472527472527,2.0,1.0,1
974,Female,Loyal Customer,54,Business travel,Eco,1920,3,1,2,5,3,2,2,4,3,2,4,5,2,4,1,True,False,3.0,1,5,1.5384615384615385,2.0,1.0,1
975,Female,Loyal Customer,45,Personal Travel,Eco,2763,2,3,5,4,4,4,5,2,4,2,1,2,3,5,0,True,False,3.2857142857142856,1,5,1.758241758241758,2.0,2.0,1
976,Female,disloyal Customer,10,Business travel,Eco Plus,3038,2,5,1,5,2,1,4,4,5,3,5,3,3,3,1,False,True,3.2857142857142856,1,5,2.0659340659340657,0.0,3.0,1
977,Female,Loyal Customer,36,Personal Travel,Eco,1373,3,3,1,2,4,5,3,5,1,2,5,3,4,2,0,True,False,3.0714285714285716,1,5,1.9175824175824177,1.0,1.0,1
978,Female,Loyal Customer,36,Business travel,Business,3426,3,5,5,2,3,5,1,2,4,4,1,5,1,4,1,False,False,3.2142857142857144,1,5,2.4890109890109886,1.0,3.0,1
979,Female,Loyal Customer,28,Personal Travel,Business,3759,2,5,2,5,2,4,1,5,1,4,1,1,1,2,0,False,False,2.5714285714285716,1,5,2.725274725274725,1.0,3.0,1
980,Female,disloyal Customer,81,Business travel,Business,3045,3,1,2,4,2,1,4,3,2,1,3,1,2,4,1,False,False,2.357142857142857,1,4,1.3241758241758244,4.0,3.0,0
981,Female,Loyal Customer,72,Personal Travel,Eco,3118,1,2,2,5,1,3,1,2,3,3,5,3,3,4,0,True,False,2.7142857142857144,1,5,1.758241758241758,4.0,3.0,1
982,Female,Loyal Customer,18,Personal Travel,Business,1231,3,5,1,2,5,4,5,4,1,2,1,2,2,3,0,False,False,2.857142857142857,1,5,2.2857142857142856,0.0,1.0,0
983,Male,Loyal Customer,42,Business travel,Eco Plus,4863,3,5,4,4,1,5,2,4,3,1,5,1,2,4,1,False,True,3.142857142857143,1,5,2.285714285714286,2.0,4.0,1
984,Female,Loyal Customer,24,Business travel,Eco,2736,2,1,2,2,5,2,4,2,1,5,1,4,3,3,1,True,False,2.642857142857143,1,5,1.9395604395604396,1.0,2.0,0
985,Female,Loyal Customer,59,Personal Travel,Eco,3129,1,2,1,4,1,1,3,4,2,5,2,5,2,1,0,True,False,2.4285714285714284,1,5,2.2637362637362637,3.0,3.0,1
986,Female,Loyal Customer,77,Business travel,Business,3119,4,4,1,4,5,3,2,2,2,2,3,2,3,2,1,False,False,2.7857142857142856,1,5,1.2582417582417582,4.0,3.0,0
987,Female,Loyal Customer,7,Personal Travel,Business,4477,4,4,4,5,4,2,1,1,4,2,1,1,2,3,0,False,False,2.7142857142857144,1,5,2.0659340659340657,0.0,4.0,1
988,Female,Loyal Customer,64,Business travel,Business,3259,5,2,5,5,2,1,1,4,2,2,4,3,5,2,1,False,False,3.0714285714285716,1,5,2.3791208791208796,3.0,3.0,1
989,Female,Loyal Customer,12,Business travel,Business,353,3,3,5,5,5,4,3,2,3,4,1,5,2,5,1,False,False,3.5714285714285716,1,5,1.8021978021978018,0.0,0.0,1
990,Female,Loyal Customer,76,Business travel,Business,428,3,1,2,4,4,4,5,2,2,2,2,1,2,1,1,False,False,2.5,1,5,1.6538461538461537,4.0,0.0,1
991,Female,Loyal Customer,50,Business travel,Eco,2691,1,2,2,4,3,1,3,4,1,5,4,3,5,5,1,True,False,3.0714285714285716,1,5,2.2252747252747254,2.0,2.0,1
992,Female,Loyal Customer,78,Personal Travel,Eco,2930,4,4,4,2,1,3,4,1,2,2,4,1,1,5,0,True,False,2.7142857142857144,1,5,2.0659340659340657,4.0,2.0,1
993,Female,Loyal Customer,30,Business travel,Eco,3144,5,5,2,3,3,1,3,4,3,3,1,5,3,4,1,True,False,3.2142857142857144,1,5,1.7197802197802199,1.0,3.0,1
994,Female,Loyal Customer,25,Business travel,Eco,1520,1,4,4,5,4,2,1,2,1,5,2,4,4,4,1,True,False,3.0714285714285716,1,5,2.2252747252747254,1.0,1.0,1
995,Male,Loyal Customer,24,Business travel,Business,3501,3,5,1,2,3,2,5,1,4,3,4,4,5,5,1,False,False,3.357142857142857,1,5,2.093406593406593,1.0,3.0,1
996,Male,Loyal Customer,36,Business travel,Eco,2992,4,1,2,2,3,4,5,5,4,5,3,3,1,4,1,True,False,3.2857142857142856,1,5,1.912087912087912,1.0,2.0,1
997,Female,Loyal Customer,48,Personal Travel,Eco,754,5,5,1,1,4,1,3,3,4,1,3,4,2,2,0,True,False,2.7857142857142856,1,5,2.1813186813186807,2.0,0.0,1
998,Female,Loyal Customer,39,Personal Travel,Business,859,2,2,3,5,2,4,4,4,1,5,5,5,1,4,0,False,False,3.357142857142857,1,5,2.2472527472527477,2.0,0.0,0
999,Male,disloyal Customer,80,Business travel,Eco,1898,4,5,4,2,5,3,1,2,4,5,5,3,5,5,1,True,False,3.7857142857142856,1,5,1.8736263736263732,4.0,1.0,1
